statistic_yyy,according,district_code,site_id,sex,single_multiple_birth,birth_count
112,按登記日期分,10013140,屏東縣竹田鄉,男,5胞胎以上,0
112,按登記日期分,10013140,屏東縣竹田鄉,女,單胎,34
112,按登記日期分,10013140,屏東縣竹田鄉,女,雙胞胎,2
112,按登記日期分,10013140,屏東縣竹田鄉,女,3胞胎,0
112,按登記日期分,10013140,屏東縣竹田鄉,女,4胞胎,0
112,按登記日期分,10013140,屏東縣竹田鄉,女,5胞胎以上,0
112,按登記日期分,10013150,屏東縣新埤鄉,男,單胎,25
112,按登記日期分,10013150,屏東縣新埤鄉,男,雙胞胎,0
112,按登記日期分,10013150,屏東縣新埤鄉,男,3胞胎,0
112,按登記日期分,10013150,屏東縣新埤鄉,男,4胞胎,0
112,按登記日期分,10013150,屏東縣新埤鄉,男,5胞胎以上,0
112,按登記日期分,10013150,屏東縣新埤鄉,女,單胎,24
112,按登記日期分,10013150,屏東縣新埤鄉,女,雙胞胎,2
112,按登記日期分,10013150,屏東縣新埤鄉,女,3胞胎,0
112,按登記日期分,10013150,屏東縣新埤鄉,女,4胞胎,0
112,按登記日期分,10013150,屏東縣新埤鄉,女,5胞胎以上,0
112,按登記日期分,10013160,屏東縣枋寮鄉,男,單胎,48
112,按登記日期分,10013160,屏東縣枋寮鄉,男,雙胞胎,2
112,按登記日期分,10013160,屏東縣枋寮鄉,男,3胞胎,0
112,按登記日期分,10013160,屏東縣枋寮鄉,男,4胞胎,0
112,按登記日期分,10013160,屏東縣枋寮鄉,男,5胞胎以上,0
112,按登記日期分,10013160,屏東縣枋寮鄉,女,單胎,56
112,按登記日期分,10013160,屏東縣枋寮鄉,女,雙胞胎,0
112,按登記日期分,10013160,屏東縣枋寮鄉,女,3胞胎,0
112,按登記日期分,10013160,屏東縣枋寮鄉,女,4胞胎,0
112,按登記日期分,10013160,屏東縣枋寮鄉,女,5胞胎以上,0
112,按登記日期分,10013170,屏東縣新園鄉,男,單胎,75
112,按登記日期分,10013170,屏東縣新園鄉,男,雙胞胎,5
112,按登記日期分,10013170,屏東縣新園鄉,男,3胞胎,0
112,按登記日期分,10013170,屏東縣新園鄉,男,4胞胎,0
112,按登記日期分,10013170,屏東縣新園鄉,男,5胞胎以上,0
112,按登記日期分,10013170,屏東縣新園鄉,女,單胎,80
112,按登記日期分,10013170,屏東縣新園鄉,女,雙胞胎,3
112,按登記日期分,10013170,屏東縣新園鄉,女,3胞胎,0
112,按登記日期分,10013170,屏東縣新園鄉,女,4胞胎,0
112,按登記日期分,10013170,屏東縣新園鄉,女,5胞胎以上,0
112,按登記日期分,10013180,屏東縣崁頂鄉,男,單胎,22
112,按登記日期分,10013180,屏東縣崁頂鄉,男,雙胞胎,0
112,按登記日期分,10013180,屏東縣崁頂鄉,男,3胞胎,0
112,按登記日期分,10013180,屏東縣崁頂鄉,男,4胞胎,0
112,按登記日期分,10013180,屏東縣崁頂鄉,男,5胞胎以上,0
112,按登記日期分,10013180,屏東縣崁頂鄉,女,單胎,36
112,按登記日期分,10013180,屏東縣崁頂鄉,女,雙胞胎,0
112,按登記日期分,10013180,屏東縣崁頂鄉,女,3胞胎,0
112,按登記日期分,10013180,屏東縣崁頂鄉,女,4胞胎,0
112,按登記日期分,10013180,屏東縣崁頂鄉,女,5胞胎以上,0
112,按登記日期分,10013190,屏東縣林邊鄉,男,單胎,34
112,按登記日期分,10013190,屏東縣林邊鄉,男,雙胞胎,0
112,按登記日期分,10013190,屏東縣林邊鄉,男,3胞胎,3
112,按登記日期分,10013190,屏東縣林邊鄉,男,4胞胎,0
112,按登記日期分,10013190,屏東縣林邊鄉,男,5胞胎以上,0
112,按登記日期分,10013190,屏東縣林邊鄉,女,單胎,38
112,按登記日期分,10013190,屏東縣林邊鄉,女,雙胞胎,2
112,按登記日期分,10013190,屏東縣林邊鄉,女,3胞胎,0
112,按登記日期分,10013190,屏東縣林邊鄉,女,4胞胎,0
112,按登記日期分,10013190,屏東縣林邊鄉,女,5胞胎以上,0
112,按登記日期分,10013200,屏東縣南州鄉,男,單胎,18
112,按登記日期分,10013200,屏東縣南州鄉,男,雙胞胎,0
112,按登記日期分,10013200,屏東縣南州鄉,男,3胞胎,0
112,按登記日期分,10013200,屏東縣南州鄉,男,4胞胎,0
112,按登記日期分,10013200,屏東縣南州鄉,男,5胞胎以上,0
112,按登記日期分,10013200,屏東縣南州鄉,女,單胎,14
112,按登記日期分,10013200,屏東縣南州鄉,女,雙胞胎,0
112,按登記日期分,10013200,屏東縣南州鄉,女,3胞胎,0
112,按登記日期分,10013200,屏東縣南州鄉,女,4胞胎,0
112,按登記日期分,10013200,屏東縣南州鄉,女,5胞胎以上,0
112,按登記日期分,10013210,屏東縣佳冬鄉,男,單胎,53
112,按登記日期分,10013210,屏東縣佳冬鄉,男,雙胞胎,0
112,按登記日期分,10013210,屏東縣佳冬鄉,男,3胞胎,0
112,按登記日期分,10013210,屏東縣佳冬鄉,男,4胞胎,0
112,按登記日期分,10013210,屏東縣佳冬鄉,男,5胞胎以上,0
112,按登記日期分,10013210,屏東縣佳冬鄉,女,單胎,60
112,按登記日期分,10013210,屏東縣佳冬鄉,女,雙胞胎,2
112,按登記日期分,10013210,屏東縣佳冬鄉,女,3胞胎,0
112,按登記日期分,10013210,屏東縣佳冬鄉,女,4胞胎,0
112,按登記日期分,10013210,屏東縣佳冬鄉,女,5胞胎以上,0
112,按登記日期分,10013220,屏東縣琉球鄉,男,單胎,47
112,按登記日期分,10013220,屏東縣琉球鄉,男,雙胞胎,2
112,按登記日期分,10013220,屏東縣琉球鄉,男,3胞胎,0
112,按登記日期分,10013220,屏東縣琉球鄉,男,4胞胎,0
112,按登記日期分,10013220,屏東縣琉球鄉,男,5胞胎以上,0
112,按登記日期分,10013220,屏東縣琉球鄉,女,單胎,48
112,按登記日期分,10013220,屏東縣琉球鄉,女,雙胞胎,4
112,按登記日期分,10013220,屏東縣琉球鄉,女,3胞胎,0
112,按登記日期分,10013220,屏東縣琉球鄉,女,4胞胎,0
112,按登記日期分,10013220,屏東縣琉球鄉,女,5胞胎以上,0
112,按登記日期分,10013230,屏東縣車城鄉,男,單胎,16
112,按登記日期分,10013230,屏東縣車城鄉,男,雙胞胎,0
112,按登記日期分,10013230,屏東縣車城鄉,男,3胞胎,0
112,按登記日期分,10013230,屏東縣車城鄉,男,4胞胎,0
112,按登記日期分,10013230,屏東縣車城鄉,男,5胞胎以上,0
112,按登記日期分,10013230,屏東縣車城鄉,女,單胎,14
112,按登記日期分,10013230,屏東縣車城鄉,女,雙胞胎,0
112,按登記日期分,10013230,屏東縣車城鄉,女,3胞胎,0
112,按登記日期分,10013230,屏東縣車城鄉,女,4胞胎,0
112,按登記日期分,10013230,屏東縣車城鄉,女,5胞胎以上,0
112,按登記日期分,10013240,屏東縣滿州鄉,男,單胎,26
112,按登記日期分,10013240,屏東縣滿州鄉,男,雙胞胎,2
112,按登記日期分,10013240,屏東縣滿州鄉,男,3胞胎,0
112,按登記日期分,10013240,屏東縣滿州鄉,男,4胞胎,0
112,按登記日期分,10013240,屏東縣滿州鄉,男,5胞胎以上,0
112,按登記日期分,10013240,屏東縣滿州鄉,女,單胎,19
112,按登記日期分,10013240,屏東縣滿州鄉,女,雙胞胎,0
112,按登記日期分,10013240,屏東縣滿州鄉,女,3胞胎,0
112,按登記日期分,10013240,屏東縣滿州鄉,女,4胞胎,0
112,按登記日期分,10013240,屏東縣滿州鄉,女,5胞胎以上,0
112,按登記日期分,10013250,屏東縣枋山鄉,男,單胎,8
112,按登記日期分,10013250,屏東縣枋山鄉,男,雙胞胎,0
112,按登記日期分,10013250,屏東縣枋山鄉,男,3胞胎,0
112,按登記日期分,10013250,屏東縣枋山鄉,男,4胞胎,0
112,按登記日期分,10013250,屏東縣枋山鄉,男,5胞胎以上,0
112,按登記日期分,10013250,屏東縣枋山鄉,女,單胎,13
112,按登記日期分,10013250,屏東縣枋山鄉,女,雙胞胎,0
112,按登記日期分,10013250,屏東縣枋山鄉,女,3胞胎,0
112,按登記日期分,10013250,屏東縣枋山鄉,女,4胞胎,0
112,按登記日期分,10013250,屏東縣枋山鄉,女,5胞胎以上,0
112,按登記日期分,10013260,屏東縣三地門鄉,男,單胎,51
112,按登記日期分,10013260,屏東縣三地門鄉,男,雙胞胎,2
112,按登記日期分,10013260,屏東縣三地門鄉,男,3胞胎,0
112,按登記日期分,10013260,屏東縣三地門鄉,男,4胞胎,0
112,按登記日期分,10013260,屏東縣三地門鄉,男,5胞胎以上,0
112,按登記日期分,10013260,屏東縣三地門鄉,女,單胎,38
112,按登記日期分,10013260,屏東縣三地門鄉,女,雙胞胎,0
112,按登記日期分,10013260,屏東縣三地門鄉,女,3胞胎,0
112,按登記日期分,10013260,屏東縣三地門鄉,女,4胞胎,0
112,按登記日期分,10013260,屏東縣三地門鄉,女,5胞胎以上,0
112,按登記日期分,10013270,屏東縣霧臺鄉,男,單胎,14
112,按登記日期分,10013270,屏東縣霧臺鄉,男,雙胞胎,2
112,按登記日期分,10013270,屏東縣霧臺鄉,男,3胞胎,0
112,按登記日期分,10013270,屏東縣霧臺鄉,男,4胞胎,0
112,按登記日期分,10013270,屏東縣霧臺鄉,男,5胞胎以上,0
112,按登記日期分,10013270,屏東縣霧臺鄉,女,單胎,13
112,按登記日期分,10013270,屏東縣霧臺鄉,女,雙胞胎,0
112,按登記日期分,10013270,屏東縣霧臺鄉,女,3胞胎,0
112,按登記日期分,10013270,屏東縣霧臺鄉,女,4胞胎,0
112,按登記日期分,10013270,屏東縣霧臺鄉,女,5胞胎以上,0
112,按登記日期分,10013280,屏東縣瑪家鄉,男,單胎,27
112,按登記日期分,10013280,屏東縣瑪家鄉,男,雙胞胎,1
112,按登記日期分,10013280,屏東縣瑪家鄉,男,3胞胎,0
112,按登記日期分,10013280,屏東縣瑪家鄉,男,4胞胎,0
112,按登記日期分,10013280,屏東縣瑪家鄉,男,5胞胎以上,0
112,按登記日期分,10013280,屏東縣瑪家鄉,女,單胎,25
112,按登記日期分,10013280,屏東縣瑪家鄉,女,雙胞胎,1
112,按登記日期分,10013280,屏東縣瑪家鄉,女,3胞胎,0
112,按登記日期分,10013280,屏東縣瑪家鄉,女,4胞胎,0
112,按登記日期分,10013280,屏東縣瑪家鄉,女,5胞胎以上,0
112,按登記日期分,10013290,屏東縣泰武鄉,男,單胎,31
112,按登記日期分,10013290,屏東縣泰武鄉,男,雙胞胎,2
112,按登記日期分,10013290,屏東縣泰武鄉,男,3胞胎,0
112,按登記日期分,10013290,屏東縣泰武鄉,男,4胞胎,0
112,按登記日期分,10013290,屏東縣泰武鄉,男,5胞胎以上,0
112,按登記日期分,10013290,屏東縣泰武鄉,女,單胎,24
112,按登記日期分,10013290,屏東縣泰武鄉,女,雙胞胎,0
112,按登記日期分,10013290,屏東縣泰武鄉,女,3胞胎,0
112,按登記日期分,10013290,屏東縣泰武鄉,女,4胞胎,0
112,按登記日期分,10013290,屏東縣泰武鄉,女,5胞胎以上,0
112,按登記日期分,10013300,屏東縣來義鄉,男,單胎,41
112,按登記日期分,10013300,屏東縣來義鄉,男,雙胞胎,0
112,按登記日期分,10013300,屏東縣來義鄉,男,3胞胎,0
112,按登記日期分,10013300,屏東縣來義鄉,男,4胞胎,0
112,按登記日期分,10013300,屏東縣來義鄉,男,5胞胎以上,0
112,按登記日期分,10013300,屏東縣來義鄉,女,單胎,32
112,按登記日期分,10013300,屏東縣來義鄉,女,雙胞胎,0
112,按登記日期分,10013300,屏東縣來義鄉,女,3胞胎,0
112,按登記日期分,10013300,屏東縣來義鄉,女,4胞胎,0
112,按登記日期分,10013300,屏東縣來義鄉,女,5胞胎以上,0
112,按登記日期分,10013310,屏東縣春日鄉,男,單胎,15
112,按登記日期分,10013310,屏東縣春日鄉,男,雙胞胎,0
112,按登記日期分,10013310,屏東縣春日鄉,男,3胞胎,0
112,按登記日期分,10013310,屏東縣春日鄉,男,4胞胎,0
112,按登記日期分,10013310,屏東縣春日鄉,男,5胞胎以上,0
112,按登記日期分,10013310,屏東縣春日鄉,女,單胎,28
112,按登記日期分,10013310,屏東縣春日鄉,女,雙胞胎,0
112,按登記日期分,10013310,屏東縣春日鄉,女,3胞胎,0
112,按登記日期分,10013310,屏東縣春日鄉,女,4胞胎,0
112,按登記日期分,10013310,屏東縣春日鄉,女,5胞胎以上,0
112,按登記日期分,10013320,屏東縣獅子鄉,男,單胎,19
112,按登記日期分,10013320,屏東縣獅子鄉,男,雙胞胎,0
112,按登記日期分,10013320,屏東縣獅子鄉,男,3胞胎,0
112,按登記日期分,10013320,屏東縣獅子鄉,男,4胞胎,0
112,按登記日期分,10013320,屏東縣獅子鄉,男,5胞胎以上,0
112,按登記日期分,10013320,屏東縣獅子鄉,女,單胎,20
112,按登記日期分,10013320,屏東縣獅子鄉,女,雙胞胎,0
112,按登記日期分,10013320,屏東縣獅子鄉,女,3胞胎,0
112,按登記日期分,10013320,屏東縣獅子鄉,女,4胞胎,0
112,按登記日期分,10013320,屏東縣獅子鄉,女,5胞胎以上,0
112,按登記日期分,10013330,屏東縣牡丹鄉,男,單胎,14
112,按登記日期分,10013330,屏東縣牡丹鄉,男,雙胞胎,0
112,按登記日期分,10013330,屏東縣牡丹鄉,男,3胞胎,0
112,按登記日期分,10013330,屏東縣牡丹鄉,男,4胞胎,0
112,按登記日期分,10013330,屏東縣牡丹鄉,男,5胞胎以上,0
112,按登記日期分,10013330,屏東縣牡丹鄉,女,單胎,18
112,按登記日期分,10013330,屏東縣牡丹鄉,女,雙胞胎,0
112,按登記日期分,10013330,屏東縣牡丹鄉,女,3胞胎,0
112,按登記日期分,10013330,屏東縣牡丹鄉,女,4胞胎,0
112,按登記日期分,10013330,屏東縣牡丹鄉,女,5胞胎以上,0
112,按登記日期分,10014010,臺東縣臺東市,男,單胎,364
112,按登記日期分,10014010,臺東縣臺東市,男,雙胞胎,17
112,按登記日期分,10014010,臺東縣臺東市,男,3胞胎,0
112,按登記日期分,10014010,臺東縣臺東市,男,4胞胎,0
112,按登記日期分,10014010,臺東縣臺東市,男,5胞胎以上,0
112,按登記日期分,10014010,臺東縣臺東市,女,單胎,306
112,按登記日期分,10014010,臺東縣臺東市,女,雙胞胎,13
112,按登記日期分,10014010,臺東縣臺東市,女,3胞胎,0
112,按登記日期分,10014010,臺東縣臺東市,女,4胞胎,0
112,按登記日期分,10014010,臺東縣臺東市,女,5胞胎以上,0
112,按登記日期分,10014020,臺東縣成功鎮,男,單胎,38
112,按登記日期分,10014020,臺東縣成功鎮,男,雙胞胎,0
112,按登記日期分,10014020,臺東縣成功鎮,男,3胞胎,0
112,按登記日期分,10014020,臺東縣成功鎮,男,4胞胎,0
112,按登記日期分,10014020,臺東縣成功鎮,男,5胞胎以上,0
112,按登記日期分,10014020,臺東縣成功鎮,女,單胎,30
112,按登記日期分,10014020,臺東縣成功鎮,女,雙胞胎,0
112,按登記日期分,10014020,臺東縣成功鎮,女,3胞胎,0
112,按登記日期分,10014020,臺東縣成功鎮,女,4胞胎,0
112,按登記日期分,10014020,臺東縣成功鎮,女,5胞胎以上,0
112,按登記日期分,10014030,臺東縣關山鎮,男,單胎,20
112,按登記日期分,10014030,臺東縣關山鎮,男,雙胞胎,2
112,按登記日期分,10014030,臺東縣關山鎮,男,3胞胎,0
112,按登記日期分,10014030,臺東縣關山鎮,男,4胞胎,0
112,按登記日期分,10014030,臺東縣關山鎮,男,5胞胎以上,0
112,按登記日期分,10014030,臺東縣關山鎮,女,單胎,24
112,按登記日期分,10014030,臺東縣關山鎮,女,雙胞胎,0
112,按登記日期分,10014030,臺東縣關山鎮,女,3胞胎,0
112,按登記日期分,10014030,臺東縣關山鎮,女,4胞胎,0
112,按登記日期分,10014030,臺東縣關山鎮,女,5胞胎以上,0
112,按登記日期分,10014040,臺東縣卑南鄉,男,單胎,61
112,按登記日期分,10014040,臺東縣卑南鄉,男,雙胞胎,0
112,按登記日期分,10014040,臺東縣卑南鄉,男,3胞胎,0
112,按登記日期分,10014040,臺東縣卑南鄉,男,4胞胎,0
112,按登記日期分,10014040,臺東縣卑南鄉,男,5胞胎以上,0
112,按登記日期分,10014040,臺東縣卑南鄉,女,單胎,74
112,按登記日期分,10014040,臺東縣卑南鄉,女,雙胞胎,2
112,按登記日期分,10014040,臺東縣卑南鄉,女,3胞胎,0
112,按登記日期分,10014040,臺東縣卑南鄉,女,4胞胎,0
112,按登記日期分,10014040,臺東縣卑南鄉,女,5胞胎以上,0
112,按登記日期分,10014100,臺東縣大武鄉,男,單胎,16
112,按登記日期分,10014100,臺東縣大武鄉,男,雙胞胎,0
112,按登記日期分,10014100,臺東縣大武鄉,男,3胞胎,0
112,按登記日期分,10014100,臺東縣大武鄉,男,4胞胎,0
112,按登記日期分,10014100,臺東縣大武鄉,男,5胞胎以上,0
112,按登記日期分,10014100,臺東縣大武鄉,女,單胎,23
112,按登記日期分,10014100,臺東縣大武鄉,女,雙胞胎,0
112,按登記日期分,10014100,臺東縣大武鄉,女,3胞胎,0
112,按登記日期分,10014100,臺東縣大武鄉,女,4胞胎,0
112,按登記日期分,10014100,臺東縣大武鄉,女,5胞胎以上,0
112,按登記日期分,10014090,臺東縣太麻里鄉,男,單胎,37
112,按登記日期分,10014090,臺東縣太麻里鄉,男,雙胞胎,0
112,按登記日期分,10014090,臺東縣太麻里鄉,男,3胞胎,0
112,按登記日期分,10014090,臺東縣太麻里鄉,男,4胞胎,0
112,按登記日期分,10014090,臺東縣太麻里鄉,男,5胞胎以上,0
112,按登記日期分,10014090,臺東縣太麻里鄉,女,單胎,28
112,按登記日期分,10014090,臺東縣太麻里鄉,女,雙胞胎,2
112,按登記日期分,10014090,臺東縣太麻里鄉,女,3胞胎,0
112,按登記日期分,10014090,臺東縣太麻里鄉,女,4胞胎,0
112,按登記日期分,10014090,臺東縣太麻里鄉,女,5胞胎以上,0
112,按登記日期分,10014070,臺東縣東河鄉,男,單胎,17
112,按登記日期分,10014070,臺東縣東河鄉,男,雙胞胎,0
112,按登記日期分,10014070,臺東縣東河鄉,男,3胞胎,0
112,按登記日期分,10014070,臺東縣東河鄉,男,4胞胎,0
112,按登記日期分,10014070,臺東縣東河鄉,男,5胞胎以上,0
112,按登記日期分,10014070,臺東縣東河鄉,女,單胎,15
112,按登記日期分,10014070,臺東縣東河鄉,女,雙胞胎,0
112,按登記日期分,10014070,臺東縣東河鄉,女,3胞胎,0
112,按登記日期分,10014070,臺東縣東河鄉,女,4胞胎,0
112,按登記日期分,10014070,臺東縣東河鄉,女,5胞胎以上,0
112,按登記日期分,10014080,臺東縣長濱鄉,男,單胎,14
112,按登記日期分,10014080,臺東縣長濱鄉,男,雙胞胎,0
112,按登記日期分,10014080,臺東縣長濱鄉,男,3胞胎,0
112,按登記日期分,10014080,臺東縣長濱鄉,男,4胞胎,0
112,按登記日期分,10014080,臺東縣長濱鄉,男,5胞胎以上,0
112,按登記日期分,10014080,臺東縣長濱鄉,女,單胎,13
112,按登記日期分,10014080,臺東縣長濱鄉,女,雙胞胎,0
112,按登記日期分,10014080,臺東縣長濱鄉,女,3胞胎,0
112,按登記日期分,10014080,臺東縣長濱鄉,女,4胞胎,0
112,按登記日期分,10014080,臺東縣長濱鄉,女,5胞胎以上,0
112,按登記日期分,10014050,臺東縣鹿野鄉,男,單胎,17
112,按登記日期分,10014050,臺東縣鹿野鄉,男,雙胞胎,0
112,按登記日期分,10014050,臺東縣鹿野鄉,男,3胞胎,0
112,按登記日期分,10014050,臺東縣鹿野鄉,男,4胞胎,0
112,按登記日期分,10014050,臺東縣鹿野鄉,男,5胞胎以上,0
112,按登記日期分,10014050,臺東縣鹿野鄉,女,單胎,14
112,按登記日期分,10014050,臺東縣鹿野鄉,女,雙胞胎,0
112,按登記日期分,10014050,臺東縣鹿野鄉,女,3胞胎,0
112,按登記日期分,10014050,臺東縣鹿野鄉,女,4胞胎,0
112,按登記日期分,10014050,臺東縣鹿野鄉,女,5胞胎以上,0
112,按登記日期分,10014060,臺東縣池上鄉,男,單胎,22
112,按登記日期分,10014060,臺東縣池上鄉,男,雙胞胎,2
112,按登記日期分,10014060,臺東縣池上鄉,男,3胞胎,0
112,按登記日期分,10014060,臺東縣池上鄉,男,4胞胎,0
112,按登記日期分,10014060,臺東縣池上鄉,男,5胞胎以上,0
112,按登記日期分,10014060,臺東縣池上鄉,女,單胎,32
112,按登記日期分,10014060,臺東縣池上鄉,女,雙胞胎,0
112,按登記日期分,10014060,臺東縣池上鄉,女,3胞胎,0
112,按登記日期分,10014060,臺東縣池上鄉,女,4胞胎,0
112,按登記日期分,10014060,臺東縣池上鄉,女,5胞胎以上,0
112,按登記日期分,10014110,臺東縣綠島鄉,男,單胎,17
112,按登記日期分,10014110,臺東縣綠島鄉,男,雙胞胎,0
112,按登記日期分,10014110,臺東縣綠島鄉,男,3胞胎,0
112,按登記日期分,10014110,臺東縣綠島鄉,男,4胞胎,0
112,按登記日期分,10014110,臺東縣綠島鄉,男,5胞胎以上,0
112,按登記日期分,10014110,臺東縣綠島鄉,女,單胎,8
112,按登記日期分,10014110,臺東縣綠島鄉,女,雙胞胎,0
112,按登記日期分,10014110,臺東縣綠島鄉,女,3胞胎,0
112,按登記日期分,10014110,臺東縣綠島鄉,女,4胞胎,0
112,按登記日期分,10014110,臺東縣綠島鄉,女,5胞胎以上,0
112,按登記日期分,10014130,臺東縣延平鄉,男,單胎,18
112,按登記日期分,10014130,臺東縣延平鄉,男,雙胞胎,2
112,按登記日期分,10014130,臺東縣延平鄉,男,3胞胎,0
112,按登記日期分,10014130,臺東縣延平鄉,男,4胞胎,0
112,按登記日期分,10014130,臺東縣延平鄉,男,5胞胎以上,0
112,按登記日期分,10014130,臺東縣延平鄉,女,單胎,23
112,按登記日期分,10014130,臺東縣延平鄉,女,雙胞胎,0
112,按登記日期分,10014130,臺東縣延平鄉,女,3胞胎,0
112,按登記日期分,10014130,臺東縣延平鄉,女,4胞胎,0
112,按登記日期分,10014130,臺東縣延平鄉,女,5胞胎以上,0
112,按登記日期分,10014120,臺東縣海端鄉,男,單胎,40
112,按登記日期分,10014120,臺東縣海端鄉,男,雙胞胎,0
112,按登記日期分,10014120,臺東縣海端鄉,男,3胞胎,0
112,按登記日期分,10014120,臺東縣海端鄉,男,4胞胎,0
112,按登記日期分,10014120,臺東縣海端鄉,男,5胞胎以上,0
112,按登記日期分,10014120,臺東縣海端鄉,女,單胎,26
112,按登記日期分,10014120,臺東縣海端鄉,女,雙胞胎,0
112,按登記日期分,10014120,臺東縣海端鄉,女,3胞胎,0
112,按登記日期分,10014120,臺東縣海端鄉,女,4胞胎,0
112,按登記日期分,10014120,臺東縣海端鄉,女,5胞胎以上,0
112,按登記日期分,10014150,臺東縣達仁鄉,男,單胎,20
112,按登記日期分,10014150,臺東縣達仁鄉,男,雙胞胎,0
112,按登記日期分,10014150,臺東縣達仁鄉,男,3胞胎,0
112,按登記日期分,10014150,臺東縣達仁鄉,男,4胞胎,0
112,按登記日期分,10014150,臺東縣達仁鄉,男,5胞胎以上,0
112,按登記日期分,10014150,臺東縣達仁鄉,女,單胎,15
112,按登記日期分,10014150,臺東縣達仁鄉,女,雙胞胎,0
112,按登記日期分,10014150,臺東縣達仁鄉,女,3胞胎,0
112,按登記日期分,10014150,臺東縣達仁鄉,女,4胞胎,0
112,按登記日期分,10014150,臺東縣達仁鄉,女,5胞胎以上,0
112,按登記日期分,10014140,臺東縣金峰鄉,男,單胎,32
112,按登記日期分,10014140,臺東縣金峰鄉,男,雙胞胎,0
112,按登記日期分,10014140,臺東縣金峰鄉,男,3胞胎,0
112,按登記日期分,10014140,臺東縣金峰鄉,男,4胞胎,0
112,按登記日期分,10014140,臺東縣金峰鄉,男,5胞胎以上,0
112,按登記日期分,10014140,臺東縣金峰鄉,女,單胎,20
112,按登記日期分,10014140,臺東縣金峰鄉,女,雙胞胎,0
112,按登記日期分,10014140,臺東縣金峰鄉,女,3胞胎,0
112,按登記日期分,10014140,臺東縣金峰鄉,女,4胞胎,0
112,按登記日期分,10014140,臺東縣金峰鄉,女,5胞胎以上,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,男,單胎,27
112,按登記日期分,10014160,臺東縣蘭嶼鄉,男,雙胞胎,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,男,3胞胎,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,男,4胞胎,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,男,5胞胎以上,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,女,單胎,17
112,按登記日期分,10014160,臺東縣蘭嶼鄉,女,雙胞胎,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,女,3胞胎,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,女,4胞胎,0
112,按登記日期分,10014160,臺東縣蘭嶼鄉,女,5胞胎以上,0
112,按登記日期分,10015010,花蓮縣花蓮市,男,單胎,193
112,按登記日期分,10015010,花蓮縣花蓮市,男,雙胞胎,7
112,按登記日期分,10015010,花蓮縣花蓮市,男,3胞胎,0
112,按登記日期分,10015010,花蓮縣花蓮市,男,4胞胎,0
112,按登記日期分,10015010,花蓮縣花蓮市,男,5胞胎以上,0
112,按登記日期分,10015010,花蓮縣花蓮市,女,單胎,197
112,按登記日期分,10015010,花蓮縣花蓮市,女,雙胞胎,5
112,按登記日期分,10015010,花蓮縣花蓮市,女,3胞胎,0
112,按登記日期分,10015010,花蓮縣花蓮市,女,4胞胎,0
112,按登記日期分,10015010,花蓮縣花蓮市,女,5胞胎以上,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,男,單胎,42
112,按登記日期分,10015020,花蓮縣鳳林鎮,男,雙胞胎,2
112,按登記日期分,10015020,花蓮縣鳳林鎮,男,3胞胎,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,男,4胞胎,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,男,5胞胎以上,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,女,單胎,34
112,按登記日期分,10015020,花蓮縣鳳林鎮,女,雙胞胎,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,女,3胞胎,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,女,4胞胎,0
112,按登記日期分,10015020,花蓮縣鳳林鎮,女,5胞胎以上,0
112,按登記日期分,10015030,花蓮縣玉里鎮,男,單胎,42
112,按登記日期分,10015030,花蓮縣玉里鎮,男,雙胞胎,1
112,按登記日期分,10015030,花蓮縣玉里鎮,男,3胞胎,0
112,按登記日期分,10015030,花蓮縣玉里鎮,男,4胞胎,0
112,按登記日期分,10015030,花蓮縣玉里鎮,男,5胞胎以上,0
112,按登記日期分,10015030,花蓮縣玉里鎮,女,單胎,37
112,按登記日期分,10015030,花蓮縣玉里鎮,女,雙胞胎,1
112,按登記日期分,10015030,花蓮縣玉里鎮,女,3胞胎,0
112,按登記日期分,10015030,花蓮縣玉里鎮,女,4胞胎,0
112,按登記日期分,10015030,花蓮縣玉里鎮,女,5胞胎以上,0
112,按登記日期分,10015040,花蓮縣新城鄉,男,單胎,58
112,按登記日期分,10015040,花蓮縣新城鄉,男,雙胞胎,2
112,按登記日期分,10015040,花蓮縣新城鄉,男,3胞胎,0
112,按登記日期分,10015040,花蓮縣新城鄉,男,4胞胎,0
112,按登記日期分,10015040,花蓮縣新城鄉,男,5胞胎以上,0
112,按登記日期分,10015040,花蓮縣新城鄉,女,單胎,54
112,按登記日期分,10015040,花蓮縣新城鄉,女,雙胞胎,1
112,按登記日期分,10015040,花蓮縣新城鄉,女,3胞胎,0
112,按登記日期分,10015040,花蓮縣新城鄉,女,4胞胎,0
112,按登記日期分,10015040,花蓮縣新城鄉,女,5胞胎以上,0
